rank,star,status,status_datetime,officer_id,trr_id
Police Officer,,SUBMITTED,2019-07-22 03:43:00 PM,,2521323
Sergeant of Police,,SUBMITTED,2019-07-22 04:40:00 PM,,2521323
Lieutenant of Police,,APPROVED,2019-07-22 05:34:00 AM,,2521323
Police Officer,,SUBMITTED,2019-07-22 05:00:00 AM,,2522163
Sergeant of Police,,SUBMITTED,2019-07-22 05:11:00 AM,,2522163
Lieutenant of Police,,APPROVED,2019-07-22 05:46:00 AM,,2522163
Sergeant of Police,,SUBMITTED,2019-11-29 03:27:00 PM,,2522163
Sergeant of Police,,APPROVED,2019-11-29 03:28:00 PM,,2522163
Police Officer,,SUBMITTED,2019-07-22 12:57:00 AM,,2529681
Sergeant of Police,,SUBMITTED,2019-07-22 01:09:00 PM,,2529681
Lieutenant of Police,,APPROVED,2019-07-22 01:27:00 PM,,2529681
Police Officer,,SUBMITTED,2019-11-22 04:35:00 PM,,2529681
Sergeant of Police,,SUBMITTED,2019-11-22 05:51:00 PM,,2529681
Sergeant of Police,,SUBMITTED,2019-12-04 02:30:00 PM,,2529681
Sergeant of Police,,APPROVED,2020-01-02 01:16:00 PM,,2529681
Police Officer,,SUBMITTED,2019-07-23 06:31:00 AM,,2530386
Sergeant of Police,,SUBMITTED,2019-07-23 06:43:00 AM,,2530386
Police Officer,,SUBMITTED,2019-07-23 12:13:00 AM,,2530386
Lieutenant of Police,,APPROVED,2019-07-24 05:58:00 AM,,2530386
Sergeant of Police,,SUBMITTED,2019-12-05 02:39:00 PM,,2530386
Sergeant of Police,,APPROVED,2019-12-05 02:39:00 PM,,2530386
Police Officer,,SUBMITTED,2019-07-23 06:31:00 AM,,2530779
Sergeant of Police,,SUBMITTED,2019-07-23 06:43:00 AM,,2530779
Police Officer,,SUBMITTED,2019-07-27 07:40:00 AM,,2530779
Lieutenant of Police,,APPROVED,2019-07-27 07:59:00 AM,,2530779
Sergeant of Police,,SUBMITTED,2019-12-05 02:36:00 PM,,2530779
Sergeant of Police,,APPROVED,2019-12-05 02:36:00 PM,,2530779
Police Officer,,SUBMITTED,2019-07-22 04:31:00 PM,,2531164
Sergeant of Police,,SUBMITTED,2019-07-23 05:19:00 AM,,2531164
Lieutenant of Police,,APPROVED,2019-07-23 06:03:00 AM,,2531164
Police Officer,,SUBMITTED,2019-07-23 08:06:00 AM,,2531593
Sergeant of Police,,SUBMITTED,2019-07-23 08:49:00 AM,,2531593
Lieutenant of Police,,APPROVED,2019-07-23 08:58:00 AM,,2531593
Police Officer,,SUBMITTED,2019-11-08 05:35:00 PM,,2531593
Sergeant of Police,,APPROVED,2019-11-13 05:51:00 PM,,2531593
Police Officer,,SUBMITTED,2019-07-23 08:02:00 AM,,2531653
Sergeant of Police,,SUBMITTED,2019-07-23 08:39:00 AM,,2531653
Lieutenant of Police,,APPROVED,2019-07-23 09:00:00 AM,,2531653
Police Officer,,SUBMITTED,2019-11-08 05:30:00 PM,,2531653
Sergeant of Police,,APPROVED,2019-11-13 05:57:00 PM,,2531653
Police Officer,,SUBMITTED,2019-07-23 08:00:00 AM,,2531829
Sergeant of Police,,SUBMITTED,2019-07-23 08:30:00 AM,,2531829
Lieutenant of Police,,APPROVED,2019-07-23 08:40:00 AM,,2531829
Police Officer,,SUBMITTED,2019-11-08 05:27:00 PM,,2531829
Sergeant of Police,,APPROVED,2019-11-13 05:59:00 PM,,2531829
Police Officer,,SUBMITTED,2019-07-23 07:59:00 AM,,2531849
Sergeant of Police,,SUBMITTED,2019-07-23 08:35:00 AM,,2531849
Lieutenant of Police,,APPROVED,2019-07-23 09:05:00 AM,,2531849
Police Officer,,SUBMITTED,2019-11-08 05:24:00 PM,,2531849
Sergeant of Police,,APPROVED,2019-11-13 06:04:00 AM,,2531849
Police Officer,,SUBMITTED,2019-07-23 07:56:00 AM,,2531860
Sergeant of Police,,SUBMITTED,2019-07-23 08:33:00 AM,,2531860
Lieutenant of Police,,APPROVED,2019-07-23 09:03:00 AM,,2531860
Police Officer,,SUBMITTED,2019-11-13 06:11:00 AM,,2531860
Sergeant of Police,,APPROVED,2019-11-13 06:26:00 AM,,2531860
Police Officer,,SUBMITTED,2019-07-23 07:55:00 AM,,2531907
Sergeant of Police,,SUBMITTED,2019-07-23 08:25:00 AM,,2531907
Lieutenant of Police,,APPROVED,2019-07-23 08:34:00 AM,,2531907
Police Officer,,SUBMITTED,2019-11-08 05:10:00 PM,,2531907
Sergeant of Police,,APPROVED,2019-11-13 06:21:00 AM,,2531907
Sergeant of Police,,SUBMITTED,2019-07-23 10:09:00 AM,,2531924
Lieutenant of Police,,APPROVED,2019-07-23 10:11:00 AM,,2531924
Sergeant of Police,,SUBMITTED,2019-12-17 08:51:00 AM,,2531924
Sergeant of Police,,APPROVED,2019-12-17 08:52:00 AM,,2531924
Police Officer,,SUBMITTED,2019-07-23 07:30:00 AM,,2531952
Sergeant of Police,,SUBMITTED,2019-07-23 07:33:00 AM,,2531952
Police Officer,,SUBMITTED,2019-07-23 12:12:00 AM,,2531952
Lieutenant of Police,,APPROVED,2019-07-24 05:53:00 AM,,2531952
Police Officer,,SUBMITTED,2019-07-23 06:05:00 AM,,2538006
Sergeant of Police,,SUBMITTED,2019-07-23 09:10:00 AM,,2538006
Lieutenant of Police,,APPROVED,2019-07-24 09:13:00 AM,,2538006
Police Officer,,SUBMITTED,2019-07-23 10:57:00 AM,,2541701
Sergeant of Police,,SUBMITTED,2019-07-23 11:43:00 AM,,2541701
Lieutenant of Police,,APPROVED,2019-07-23 12:02:00 AM,,2541701
Police Officer,,SUBMITTED,2019-07-23 10:38:00 AM,,2541764
Sergeant of Police,,SUBMITTED,2019-07-23 11:41:00 AM,,2541764
Lieutenant of Police,,APPROVED,2019-07-23 11:58:00 AM,,2541764
Sergeant of Police,,SUBMITTED,2019-10-23 09:40:00 AM,,2541764
Sergeant of Police,,APPROVED,2019-10-23 09:40:00 AM,,2541764
Police Officer,,SUBMITTED,2019-07-23 12:10:00 AM,,2543368
Sergeant of Police,,SUBMITTED,2019-07-23 01:00:00 PM,,2543368
Lieutenant of Police,,APPROVED,2019-07-23 01:08:00 PM,,2543368
Police Officer,,SUBMITTED,2020-01-07 05:53:00 PM,,2543368
Sergeant of Police,,APPROVED,2020-01-15 02:28:00 PM,,2543368
Police Officer,,SUBMITTED,2019-07-23 02:10:00 PM,,2544056
Sergeant of Police,,SUBMITTED,2019-07-23 02:56:00 PM,,2544056
Lieutenant of Police,,APPROVED,2019-07-23 03:49:00 PM,,2544056
Police Officer,,SUBMITTED,2019-11-13 06:12:00 AM,,2544056
Sergeant of Police,,APPROVED,2019-11-21 09:39:00 AM,,2544056
Police Officer,,SUBMITTED,2019-07-23 02:16:00 PM,,2545086
Sergeant of Police,,SUBMITTED,2019-07-23 03:06:00 PM,,2545086
Lieutenant of Police,,APPROVED,2019-07-23 03:36:00 PM,,2545086
Police Officer,,SUBMITTED,2019-11-22 04:51:00 PM,,2545086
Sergeant of Police,,APPROVED,2019-11-22 05:45:00 PM,,2545086
Police Officer,,SUBMITTED,2019-07-23 02:41:00 PM,,2545256
Sergeant of Police,,SUBMITTED,2019-07-23 03:08:00 PM,,2545256
Lieutenant of Police,,APPROVED,2019-07-23 04:10:00 PM,,2545256
Police Officer,,SUBMITTED,2019-11-13 06:06:00 AM,,2545256
Sergeant of Police,,APPROVED,2019-11-21 09:41:00 AM,,2545256
Police Officer,,SUBMITTED,2019-07-23 03:10:00 PM,,2545404
Sergeant of Police,,SUBMITTED,2019-07-23 03:20:00 PM,,2545404
Lieutenant of Police,,APPROVED,2019-07-23 04:24:00 PM,,2545404
Police Officer,,SUBMITTED,2019-11-13 06:14:00 AM,,2545404
Sergeant of Police,,APPROVED,2019-11-21 09:40:00 AM,,2545404
Police Officer,,SUBMITTED,2019-07-24 05:34:00 AM,,2545941
Sergeant of Police,,SUBMITTED,2019-07-24 05:46:00 AM,,2545941
Lieutenant of Police,,APPROVED,2019-07-24 05:59:00 AM,,2545941
Police Officer / Field Training Officer,,SUBMITTED,2019-07-23 04:36:00 PM,,2546079
Sergeant of Police,,SUBMITTED,2019-07-24 05:12:00 AM,,2546079
Lieutenant of Police,,APPROVED,2019-07-24 05:40:00 AM,,2546079
Police Officer,,SUBMITTED,2019-11-04 01:31:00 PM,,2546079
Sergeant of Police,,APPROVED,2019-11-04 03:23:00 PM,,2546079
Police Officer,,SUBMITTED,2019-07-24 06:12:00 AM,,2546537
Sergeant of Police,,SUBMITTED,2019-07-24 07:28:00 AM,,2546537
Police Officer,,SUBMITTED,2019-07-24 07:49:00 AM,,2546537
Lieutenant of Police,,APPROVED,2019-07-24 08:04:00 AM,,2546537
Police Officer,,SUBMITTED,2019-07-24 08:14:00 AM,,2547101
Sergeant of Police,,SUBMITTED,2019-07-24 08:19:00 AM,,2547101
Lieutenant of Police,,APPROVED,2019-07-24 08:31:00 AM,,2547101
Police Officer,,SUBMITTED,2019-07-24 08:13:00 AM,,2547113
Sergeant of Police,,SUBMITTED,2019-07-24 08:21:00 AM,,2547113
Lieutenant of Police,,APPROVED,2019-07-24 08:28:00 AM,,2547113
Police Officer,,SUBMITTED,2019-07-24 09:44:00 AM,,2547488
Sergeant of Police,,SUBMITTED,2019-07-24 11:50:00 AM,,2547488
Commander,,APPROVED,2019-10-16 09:16:00 AM,,2547488
Police Officer,,SUBMITTED,2019-12-20 06:00:00 AM,,2547488
Sergeant of Police,,SUBMITTED,2019-12-24 02:18:00 PM,,2547488
Police Officer,,SUBMITTED,2020-01-15 02:28:00 PM,,2547488
Sergeant of Police,,APPROVED,2020-01-15 02:34:00 PM,,2547488
Police Officer,,SUBMITTED,2019-07-24 04:10:00 PM,,2552272
Sergeant of Police,,SUBMITTED,2019-07-24 04:49:00 PM,,2552272
Lieutenant of Police,,APPROVED,2019-10-08 08:40:00 AM,,2552272
Police Officer,,SUBMITTED,2019-12-19 01:37:00 PM,,2552272
Sergeant of Police,,SUBMITTED,2019-12-23 03:41:00 PM,,2552272
Sergeant of Police,,SUBMITTED,2019-12-30 08:10:00 AM,,2552272
Sergeant of Police,,APPROVED,2020-03-31 09:06:00 AM,,2552272
Police Officer,,SUBMITTED,2019-07-24 07:59:00 AM,,2554567
Police Officer,,SUBMITTED,2019-07-24 09:50:00 AM,,2554567
Sergeant of Police,,SUBMITTED,2019-07-24 10:03:00 AM,,2554567
Lieutenant of Police,,APPROVED,2019-07-24 11:06:00 AM,,2554567
Police Officer,,SUBMITTED,2019-07-24 07:59:00 AM,,2554823
Police Officer,,SUBMITTED,2019-07-24 09:49:00 AM,,2554823
Sergeant of Police,,SUBMITTED,2019-07-24 10:01:00 AM,,2554823
Lieutenant of Police,,APPROVED,2019-07-24 11:04:00 AM,,2554823
Police Officer,,SUBMITTED,2019-07-24 10:57:00 AM,,2558028
Sergeant of Police,,SUBMITTED,2019-07-24 11:09:00 AM,,2558028
Lieutenant of Police,,APPROVED,2019-10-09 01:42:00 PM,,2558028
Sergeant of Police,,SUBMITTED,2020-02-10 08:41:00 AM,,2558028
Sergeant of Police,,APPROVED,2020-02-10 08:41:00 AM,,2558028
Police Officer,,SUBMITTED,2019-07-24 12:05:00 AM,,2559246
Sergeant of Police,,SUBMITTED,2019-07-24 01:44:00 PM,,2559246
Lieutenant of Police,,APPROVED,2019-07-24 04:58:00 PM,,2559246
Sergeant of Police,,SUBMITTED,2019-11-01 01:42:00 PM,,2559246
Sergeant of Police,,APPROVED,2019-11-04 03:12:00 PM,,2559246
Police Officer,,SUBMITTED,2019-07-24 02:31:00 PM,,2560135
Sergeant of Police,,SUBMITTED,2019-07-25 09:58:00 AM,,2560135
Lieutenant of Police,,APPROVED,2019-07-25 10:17:00 AM,,2560135
Sergeant of Police,,SUBMITTED,2019-12-05 04:52:00 PM,,2560135
Sergeant of Police,,APPROVED,2019-12-05 04:52:00 PM,,2560135
Police Officer,,SUBMITTED,2019-07-24 02:14:00 PM,,2560278
Sergeant of Police,,SUBMITTED,2019-07-25 09:57:00 AM,,2560278
Lieutenant of Police,,APPROVED,2019-07-25 10:13:00 AM,,2560278
Sergeant of Police,,APPROVED,2019-12-05 04:51:00 PM,,2560278
Sergeant of Police,,SUBMITTED,2019-12-05 04:51:00 PM,,2560278
Police Officer,,SUBMITTED,2019-07-24 02:08:00 PM,,2560329
Sergeant of Police,,SUBMITTED,2019-07-24 02:19:00 PM,,2560329
Lieutenant of Police,,APPROVED,2019-07-25 05:57:00 AM,,2560329
Sergeant of Police,,SUBMITTED,2019-12-05 04:49:00 PM,,2560329
Sergeant of Police,,APPROVED,2019-12-05 04:49:00 PM,,2560329
Sergeant of Police,,SUBMITTED,2019-07-24 04:41:00 PM,,2561181
Sergeant of Police,,SUBMITTED,2019-07-25 06:24:00 AM,,2561181
Sergeant of Police,,SUBMITTED,2019-07-25 06:32:00 AM,,2561181
Lieutenant of Police,,APPROVED,2019-07-25 06:58:00 AM,,2561181
Police Officer,,SUBMITTED,2020-01-02 08:54:00 AM,,2561181
Sergeant of Police,,APPROVED,2020-01-07 01:54:00 PM,,2561181
Police Officer,,SUBMITTED,2019-07-25 05:09:00 AM,,2561184
Police Officer,,SUBMITTED,2019-07-25 09:22:00 AM,,2561184
Sergeant of Police,,SUBMITTED,2019-07-25 09:56:00 AM,,2561184
Lieutenant of Police,,APPROVED,2019-07-25 10:03:00 AM,,2561184
Sergeant of Police,,SUBMITTED,2019-12-05 04:48:00 PM,,2561184
Sergeant of Police,,APPROVED,2019-12-05 04:48:00 PM,,2561184
Police Officer,,SUBMITTED,2019-07-25 06:26:00 AM,,2561462
Sergeant of Police,,SUBMITTED,2019-07-25 03:56:00 PM,,2561462
Lieutenant of Police,,APPROVED,2019-08-13 11:03:00 AM,,2561462
Police Officer,,SUBMITTED,2019-07-25 05:03:00 AM,,2561479
Sergeant of Police,,SUBMITTED,2019-07-25 06:03:00 AM,,2561479
Lieutenant of Police,,APPROVED,2019-07-25 07:19:00 AM,,2561479
Police Officer,,SUBMITTED,2019-07-25 08:41:00 AM,,2561609
Sergeant of Police,,SUBMITTED,2019-07-25 09:05:00 AM,,2561609
Lieutenant of Police,,APPROVED,2019-07-25 09:16:00 AM,,2561609
Police Officer,,SUBMITTED,2019-12-11 08:13:00 AM,,2561609
Sergeant of Police,,APPROVED,2019-12-12 05:56:00 PM,,2561609
Police Officer,,SUBMITTED,2019-07-25 10:40:00 AM,,2562692
Sergeant of Police,,SUBMITTED,2019-07-25 01:03:00 PM,,2562692
Lieutenant of Police,,APPROVED,2019-08-01 09:44:00 AM,,2562692
Police Officer,,SUBMITTED,2019-11-01 05:51:00 AM,,2562692
Sergeant of Police,,APPROVED,2019-11-01 07:12:00 AM,,2562692
Police Officer,,SUBMITTED,2019-07-25 01:27:00 PM,,2575359
Sergeant of Police,,SUBMITTED,2019-07-25 01:36:00 PM,,2575359
Police Officer,,SUBMITTED,2019-07-25 01:52:00 PM,,2575359
Lieutenant of Police,,APPROVED,2019-07-25 02:04:00 PM,,2575359
Police Officer,,SUBMITTED,2019-07-25 02:45:00 PM,,2575975
Sergeant of Police,,SUBMITTED,2019-07-25 03:34:00 PM,,2575975
Lieutenant of Police,,APPROVED,2019-07-25 04:43:00 PM,,2575975
Sergeant of Police,,SUBMITTED,2019-11-08 09:55:00 AM,,2575975
Sergeant of Police,,APPROVED,2019-11-08 09:55:00 AM,,2575975
Police Officer,,SUBMITTED,2019-07-25 02:23:00 PM,,2575990
Sergeant of Police,,SUBMITTED,2019-07-25 03:40:00 PM,,2575990
Lieutenant of Police,,APPROVED,2019-07-25 04:31:00 PM,,2575990
Police Officer,,SUBMITTED,2019-07-25 02:47:00 PM,,2576164
Sergeant of Police,,SUBMITTED,2019-07-25 03:37:00 PM,,2576164
Lieutenant of Police,,APPROVED,2019-07-25 04:20:00 PM,,2576164
Police Officer,,SUBMITTED,2019-07-25 02:55:00 PM,,2576195
Sergeant of Police,,SUBMITTED,2019-07-25 03:32:00 PM,,2576195
Lieutenant of Police,,APPROVED,2019-07-25 04:06:00 PM,,2576195
Police Officer,,SUBMITTED,2019-07-25 03:20:00 PM,,2576306
Sergeant of Police,,SUBMITTED,2019-07-25 03:25:00 PM,,2576306
Lieutenant of Police,,APPROVED,2019-07-25 03:46:00 PM,,2576306
Police Officer,,SUBMITTED,2019-07-26 08:57:00 AM,,2577138
Sergeant of Police,,SUBMITTED,2019-07-26 10:39:00 AM,,2577138
Lieutenant of Police,,APPROVED,2019-07-31 05:56:00 AM,,2577138
Police Officer,,SUBMITTED,2019-07-26 08:57:00 AM,,2577139
Sergeant of Police,,SUBMITTED,2019-07-26 10:37:00 AM,,2577139
Lieutenant of Police,,APPROVED,2019-07-31 05:28:00 AM,,2577139
Police Officer,,SUBMITTED,2019-07-26 09:01:00 AM,,2577864
Sergeant of Police,,SUBMITTED,2019-07-26 09:28:00 AM,,2577864
Lieutenant of Police,,APPROVED,2019-07-26 10:33:00 AM,,2577864
Police Officer,,SUBMITTED,2019-12-03 04:03:00 PM,,2577864
Sergeant of Police,,APPROVED,2019-12-03 07:24:00 AM,,2577864
Police Officer,,SUBMITTED,2019-07-26 10:34:00 AM,,2578490
Sergeant of Police,,SUBMITTED,2019-07-26 11:40:00 AM,,2578490
Lieutenant of Police,,APPROVED,2019-07-26 12:39:00 AM,,2578490
Sergeant of Police,,APPROVED,2019-11-08 10:09:00 AM,,2578490
Sergeant of Police,,SUBMITTED,2019-11-08 10:09:00 AM,,2578490
Police Officer,,SUBMITTED,2019-07-26 06:44:00 AM,,2584338
Sergeant of Police,,SUBMITTED,2019-07-26 07:04:00 AM,,2584338
Police Officer,,SUBMITTED,2019-07-26 07:32:00 AM,,2584338
Lieutenant of Police,,APPROVED,2019-07-26 07:41:00 AM,,2584338
Police Officer,,SUBMITTED,2019-07-26 02:21:00 PM,,2589546
Sergeant of Police,,SUBMITTED,2019-07-26 03:18:00 PM,,2589546
Lieutenant of Police,,APPROVED,2019-07-26 03:45:00 PM,,2589546
Sergeant of Police,,SUBMITTED,2019-11-08 10:17:00 AM,,2589546
Sergeant of Police,,APPROVED,2019-11-08 10:17:00 AM,,2589546
Police Officer,,SUBMITTED,2019-07-26 02:22:00 PM,,2590393
Sergeant of Police,,SUBMITTED,2019-07-26 03:47:00 PM,,2590393
Lieutenant of Police,,APPROVED,2019-07-26 03:48:00 PM,,2590393
Sergeant of Police,,SUBMITTED,2019-11-08 10:15:00 AM,,2590393
Sergeant of Police,,APPROVED,2019-11-08 10:16:00 AM,,2590393
Police Officer,,SUBMITTED,2019-07-27 05:11:00 AM,,2591548
Sergeant of Police,,SUBMITTED,2019-07-27 05:48:00 AM,,2591548
Lieutenant of Police,,APPROVED,2019-07-27 05:49:00 AM,,2591548
Police Officer / Field Training Officer,,SUBMITTED,2019-07-27 04:37:00 PM,,2596228
Sergeant of Police,,SUBMITTED,2019-07-27 05:58:00 AM,,2596228
Lieutenant of Police,,APPROVED,2019-07-27 06:30:00 AM,,2596228
Police Officer,,SUBMITTED,2020-01-16 10:22:00 AM,,2596228
Sergeant of Police,,APPROVED,2020-01-17 05:19:00 PM,,2596228
Police Officer / Field Training Officer,,SUBMITTED,2019-07-27 05:47:00 AM,,2596656
Sergeant of Police,,SUBMITTED,2019-07-27 07:28:00 AM,,2596656
Police Officer / Field Training Officer,,SUBMITTED,2019-07-27 07:46:00 AM,,2596656
Lieutenant of Police,,APPROVED,2019-07-27 08:20:00 AM,,2596656
Police Officer,,SUBMITTED,2019-07-27 11:41:00 AM,,2599394
Sergeant of Police,,SUBMITTED,2019-07-27 12:29:00 AM,,2599394
Lieutenant of Police,,APPROVED,2019-07-27 01:14:00 PM,,2599394
Sergeant of Police,,APPROVED,2019-11-08 10:26:00 AM,,2599394
Sergeant of Police,,SUBMITTED,2019-11-08 10:26:00 AM,,2599394
Police Officer,,SUBMITTED,2019-07-27 11:50:00 AM,,2600041
Sergeant of Police,,SUBMITTED,2019-07-27 12:27:00 AM,,2600041
Lieutenant of Police,,APPROVED,2019-07-27 12:58:00 AM,,2600041
Sergeant of Police,,SUBMITTED,2019-11-08 10:20:00 AM,,2600041
Sergeant of Police,,APPROVED,2019-11-08 10:27:00 AM,,2600041
Police Officer,,SUBMITTED,2019-07-27 01:59:00 PM,,2600900
Sergeant of Police,,SUBMITTED,2019-07-27 03:05:00 PM,,2600900
Lieutenant of Police,,APPROVED,2019-07-27 03:30:00 PM,,2600900
Police Officer,,SUBMITTED,2019-07-28 05:25:00 AM,,2602763
Sergeant of Police,,SUBMITTED,2019-07-28 05:58:00 AM,,2602763
Lieutenant of Police,,APPROVED,2019-07-28 06:31:00 AM,,2602763
Police Officer,,SUBMITTED,2019-07-28 10:13:00 AM,,2603613
Sergeant of Police,,SUBMITTED,2019-07-28 10:34:00 AM,,2603613
Police Officer,,SUBMITTED,2019-07-28 10:42:00 AM,,2603613
Lieutenant of Police,,APPROVED,2019-07-28 11:44:00 AM,,2603613
Police Officer,,SUBMITTED,2019-07-28 09:33:00 AM,,2603685
Sergeant of Police,,SUBMITTED,2019-07-28 09:45:00 AM,,2603685
Lieutenant of Police,,APPROVED,2019-07-28 10:45:00 AM,,2603685
Police Officer,,SUBMITTED,2019-07-28 09:24:00 AM,,2603834
Sergeant of Police,,SUBMITTED,2019-07-28 09:42:00 AM,,2603834
Lieutenant of Police,,APPROVED,2019-07-28 10:40:00 AM,,2603834
Police Officer,,SUBMITTED,2019-07-28 10:02:00 AM,,2603921
Sergeant of Police,,SUBMITTED,2019-07-28 10:04:00 AM,,2603921
Lieutenant of Police,,APPROVED,2019-07-28 10:35:00 AM,,2603921
Police Officer,,SUBMITTED,2019-07-28 11:17:00 AM,,2603958
Sergeant of Police,,SUBMITTED,2019-07-28 11:31:00 AM,,2603958
Lieutenant of Police,,APPROVED,2019-07-28 11:39:00 AM,,2603958
Police Officer,,SUBMITTED,2019-07-28 04:17:00 PM,,2605220
Sergeant of Police,,SUBMITTED,2019-07-28 07:48:00 AM,,2605220
Lieutenant of Police,,APPROVED,2019-07-28 08:11:00 AM,,2605220
Police Officer,,SUBMITTED,2019-12-03 11:04:00 AM,,2605220
Police Officer,,SUBMITTED,2019-12-04 03:57:00 PM,,2605220
Sergeant of Police,,APPROVED,2019-12-04 08:14:00 AM,,2605220
Police Officer,,SUBMITTED,2019-07-28 02:17:00 PM,,2605365
Sergeant of Police,,SUBMITTED,2019-07-28 03:06:00 PM,,2605365
Lieutenant of Police,,APPROVED,2019-07-28 03:14:00 PM,,2605365
Police Officer,,SUBMITTED,2019-12-18 07:08:00 AM,,2605365
Police Officer,,SUBMITTED,2020-01-07 05:45:00 PM,,2605365
Sergeant of Police,,APPROVED,2020-01-07 07:17:00 AM,,2605365
Police Officer,,SUBMITTED,2019-07-28 02:38:00 PM,,2605508
Sergeant of Police,,SUBMITTED,2019-07-28 03:16:00 PM,,2605508
Lieutenant of Police,,APPROVED,2019-07-28 03:22:00 PM,,2605508
Police Officer,,SUBMITTED,2020-01-03 04:28:00 PM,,2605508
Sergeant of Police,,APPROVED,2020-01-07 05:30:00 PM,,2605508
Police Officer,,SUBMITTED,2019-07-28 03:56:00 PM,,2606252
Sergeant of Police,,SUBMITTED,2019-07-28 07:49:00 AM,,2606252
Police Officer,,SUBMITTED,2019-07-28 08:24:00 AM,,2606252
Lieutenant of Police,,APPROVED,2019-07-28 09:03:00 AM,,2606252
Police Officer,,SUBMITTED,2019-07-28 06:50:00 AM,,2606908
Sergeant of Police,,SUBMITTED,2019-07-28 07:47:00 AM,,2606908
Police Officer,,SUBMITTED,2019-07-28 08:58:00 AM,,2606908
Lieutenant of Police,,APPROVED,2019-07-28 09:10:00 AM,,2606908
Police Officer,,SUBMITTED,2019-07-28 05:54:00 AM,,2607183
Sergeant of Police,,SUBMITTED,2019-07-28 07:46:00 AM,,2607183
Lieutenant of Police,,APPROVED,2019-07-28 08:53:00 AM,,2607183
Police Officer,,SUBMITTED,2019-07-28 05:52:00 AM,,2607378
Sergeant of Police,,SUBMITTED,2019-07-28 08:28:00 AM,,2607378
Lieutenant of Police,,APPROVED,2019-07-28 08:46:00 AM,,2607378
Police Officer,,SUBMITTED,2019-07-28 08:13:00 AM,,2608045
Sergeant of Police,,SUBMITTED,2019-07-28 08:51:00 AM,,2608045
Lieutenant of Police,,APPROVED,2019-07-28 09:32:00 AM,,2608045
Sergeant of Police,,SUBMITTED,2019-12-05 05:16:00 PM,,2608045
Sergeant of Police,,APPROVED,2019-12-05 05:17:00 PM,,2608045
Police Officer,,SUBMITTED,2019-07-28 08:32:00 AM,,2608610
Sergeant of Police,,SUBMITTED,2019-07-28 08:49:00 AM,,2608610
Lieutenant of Police,,APPROVED,2019-07-28 09:24:00 AM,,2608610
Sergeant of Police,,SUBMITTED,2019-12-05 05:14:00 PM,,2608610
Sergeant of Police,,APPROVED,2019-12-05 05:14:00 PM,,2608610
Police Officer,,SUBMITTED,2019-07-28 02:19:00 PM,,2611472
Sergeant of Police,,SUBMITTED,2019-07-28 02:41:00 PM,,2611472
Lieutenant of Police,,APPROVED,2019-07-28 02:51:00 PM,,2611472
Police Officer / Field Training Officer,,SUBMITTED,2019-07-28 03:06:00 PM,,2611485
Sergeant of Police,,SUBMITTED,2019-07-28 03:46:00 PM,,2611485
Police Officer / Field Training Officer,,SUBMITTED,2019-07-28 04:08:00 PM,,2611485
Lieutenant of Police,,APPROVED,2019-07-28 04:15:00 PM,,2611485
Police Officer,,SUBMITTED,2019-07-28 03:32:00 PM,,2611889
Sergeant of Police,,SUBMITTED,2019-07-29 05:54:00 AM,,2611889
Lieutenant of Police,,APPROVED,2019-07-29 06:19:00 AM,,2611889
Sergeant of Police,,APPROVED,2020-04-11 11:29:00 AM,,2611889
Sergeant of Police,,SUBMITTED,2020-04-11 11:29:00 AM,,2611889
Police Officer / Field Training Officer,,SUBMITTED,2019-07-29 05:39:00 AM,,2612561
Sergeant of Police,,SUBMITTED,2019-07-29 07:04:00 AM,,2612561
Lieutenant of Police,,APPROVED,2019-07-29 07:22:00 AM,,2612561
Police Officer,,SUBMITTED,2019-07-29 11:17:00 AM,,2614038
Sergeant of Police,,SUBMITTED,2019-07-29 11:52:00 AM,,2614038
Lieutenant of Police,,APPROVED,2019-10-12 10:28:00 AM,,2614038
Police Officer,,SUBMITTED,2019-07-30 06:24:00 AM,,2628844
Sergeant of Police,,SUBMITTED,2019-07-30 06:39:00 AM,,2628844
Lieutenant of Police,,APPROVED,2019-07-30 06:54:00 AM,,2628844
Police Officer,,SUBMITTED,2019-07-30 06:23:00 AM,,2628943
Sergeant of Police,,SUBMITTED,2019-07-30 06:36:00 AM,,2628943
Lieutenant of Police,,APPROVED,2019-07-30 06:47:00 AM,,2628943
Police Officer,,SUBMITTED,2019-07-30 11:00:00 AM,,2628982
Sergeant of Police,,SUBMITTED,2019-07-30 11:03:00 AM,,2628982
Lieutenant of Police,,APPROVED,2019-07-30 01:12:00 PM,,2628982
Police Officer,,SUBMITTED,2019-12-23 01:25:00 PM,,2628982
Sergeant of Police,,APPROVED,2019-12-24 04:36:00 PM,,2628982
Police Officer,,SUBMITTED,2019-07-30 07:03:00 AM,,2628994
Sergeant of Police,,SUBMITTED,2019-07-30 09:28:00 AM,,2628994
Police Officer,,SUBMITTED,2019-07-30 10:56:00 AM,,2628994
